time,connect,request 
0,10.639018173097556,96.13103483320985 
10,0.3580872048551746,91.40375679513829 
20,1.03265458891151,72.72671866008133 
30,0.25340954019477724,67.60066724733429 
40,0.4567819607177896,92.41621775284409 
50,0.29524187491933174,79.94585207806256 
60,3.7527973165212223,73.80801602656462 
70,0.7640603240776982,88.66305006663086 
80,0.7466482223022003,68.58745553643345 
90,0.6211792203197517,81.40664441893021 
100,0.4698434167535676,82.45798193358787 
110,0.355785775480255,77.6400089917965 
120,0.8639122044886689,81.40107853202606 
130,1.2090606658206777,82.20569920072742 
140,0.6664221409352276,77.90526189800849 
150,0.8958989474414284,84.387680959682 
160,1.5476113356437382,92.70683126971961 
170,0.7591962865093319,97.35259070536381 
180,1.402630765786175,223.88370239393285 
190,0.9638311733285035,598.959367005761 
200,0.5379883096725487,614.4642146251299 
210,0.873251966851421,1286.4584785542459 
220,0.5301727634945876,1594.0656573562906 
230,0.47833249894130836,1283.2215869489505 
240,0.9776152802510804,1173.7385149582592 
