time,load@tsung_controller@ip-172-31-45-27 
0,0.28125 
10,0.23046875 
20,0.19921875 
30,0.171875 
40,0.140625 
50,0.12109375 
60,0.1015625 
70,0.078125 
80,0.0703125 
90,0.05859375 
100,0.05078125 
110,0.0390625 
120,0.109375 
130,0.08984375 
140,0.078125 
150,0.05859375 
160,0.140625 
170,0.109375 
180,0.1015625 
190,0.08984375 
200,0.1484375 
210,0.26953125 
220,0.30859375 
230,0.421875 
240,0.48046875 
