time,load@tsung_controller@ip-172-31-45-27 
0,0.28125 
10,0.23046875 
20,0.19921875 
30,0.171875 
40,0.140625 
50,0.12109375 
60,0.1015625 
70,0.078125 
80,0.0703125 
90,0.05859375 
100,0.05078125 
110,0.0390625 
120,0.0390625 
130,0.0390625 
140,0.0390625 
150,0.0390625 
160,0.0390625 
170,0.0390625 
180,0.0390625 
190,0.0390625 
200,0.0390625 
210,0.0390625 
220,0.0390625 
230,0.0390625 
240,0.0390625 
