time,connect,request 
0,0.918,8.138 
10,0.918,8.108 
20,0.918,7.802 
30,0.894,7.633 
40,0.869,7.416 
50,0.869,6.805 
60,0.869,6.619 
70,0.826,6.619 
80,0.791,6.619 
90,0.791,6.607 
100,0.75,6.57 
110,0.75,6.118 
120,0.696,6.118 
130,0.696,6.118 
140,0.696,6.105 
150,0.69,5.925 
160,0.69,5.51 
170,0.69,5.326 
180,0.661,5.326 
190,0.661,5.326 
200,0.661,5.326 
210,0.626,0.537 
220,0.553,0.537 
230,0.553,0.518 
240,0.553,0.518 
