time,freemem@tsung_controller@ip-172-31-45-27 
0,689.88671875 
10,689.359375 
20,685.35546875 
30,681.59375 
40,681.59375 
50,681.5625 
60,673.203125 
70,671.09765625 
80,662.0703125 
90,656.171875 
100,652.08203125 
110,634.87890625 
120,628.9921875 
130,614.203125 
140,581.109375 
150,561.59765625 
160,537.2890625 
170,478.96484375 
180,442.5625 
190,412.94140625 
200,289.89453125 
210,178.16015625 
220,99.81640625 
230,50.30078125 
240,21.9375 
