time,502,200,302 
120,8,3256,779 
130,1278,3663,879 
140,2163,4268,1009 
150,4054,4833,1130 
160,6256,5312,1263 
170,8743,5839,1402 
180,13534,6452,1526 
190,19352,6907,1652 
200,25147,7420,1784 
210,34709,8006,1923 
220,46434,8511,2043 
230,57953,9009,2156 
240,61277,9558,2322 
248,61277,9942,2471 
