time,cpu@tsung_controller@ip-172-31-44-99 
0,1.4888619832679406 
10,1.0956175298804782 
20,0.4497751124437781 
30,0.2997002997002997 
40,0.6480558325024925 
50,0.6483790523690772 
60,0.44999999999999996 
70,1.295465869456901 
80,1.3459621136590227 
90,1.4449427005480817 
100,1.6450648055832504 
110,2.584493041749503 
120,2.3868722028841374 
130,3.5555555555555554 
140,5.4923305294408715 
150,5.052005943536404 
160,8.435507601765572 
170,9.820996613449443 
180,10.029498525073747 
190,18.24712643678161 
200,17.804295942720763 
210,17.238095238095237 
220,26.235565819861435 
230,28.280018544274455 
240,28.301015697137583 
248,9.090909090909092 
