time,cpu@tsung_controller@ip-172-31-32-66 
0,15.650440976933513 
10,0.15030060120240482 
20,0.20020020020020018 
30,0.4995004995004995 
40,0.25 
50,0.750375187593797 
60,0.5505505505505506 
70,1.0473815461346634 
80,0.9004502251125562 
90,1.3439522150323544 
100,1.0494752623688157 
110,2.5883524141363865 
120,2.78468423669816 
130,3.1358885017421603 
140,4.129353233830846 
150,3.4413965087281797 
160,5.124378109452736 
170,6.5638985579313776 
180,9.077454366058214 
190,11.485148514851486 
200,14.057826520438685 
210,13.509471585244267 
220,19.377510040160644 
230,27.61998041136141 
