time,page 
0,10.042 
10,7.712 
20,7.422 
30,7.422 
40,6.696 
50,6.696 
60,6.696 
70,6.696 
80,6.696 
90,6.696 
100,6.696 
110,6.504 
120,6.347 
130,5.841 
140,5.841 
150,5.612 
160,5.612 
170,5.612 
180,5.612 
190,5.612 
200,5.371 
210,5.365 
220,5.365 
230,5.331 
240,5.331 
250,5.331 
260,5.331 
270,0.353 
280,0.353 
290,0.353 
300,0.353 
310,0.353 
320,0.353 
330,0.353 
340,0.353 
350,0.353 
