time,connect,request 
0,2.7695000000000003,65.27384615384614 
10,0.9646666666666666,41.75088732394367 
20,0.874,48.304181818181824 
30,0.9490833333333333,50.99080952380953 
40,1.2236842105263157,43.59480180180179 
50,0.9325000000000001,40.447826086956525 
60,1.0747073170731707,43.135407407407364 
70,0.9229375000000001,39.33057718120808 
80,0.9057647058823528,42.37539655172412 
90,0.9007169811320752,36.48814237288139 
100,0.9376103896103896,47.72509471365637 
110,0.9354946236559136,36.816756888168534 
120,1.0041652173913052,42.44347720364741 
130,0.8794113475177305,39.833395580110555 
140,1.0209221556886223,41.183153041825115 
150,0.9305919999999994,42.41620953048356 
160,0.8832804054054053,36.28599035043176 
170,0.8949009009009015,41.079247697031775 
180,0.9034667968750009,41.31331073804228 
190,0.873645056726093,41.467836363636266 
200,0.8738841567291307,39.296696637609095 
210,0.882038973384031,46.337923662830036 
220,0.8827731023102312,47.63652423651716 
230,0.9002404643449418,45.848678464307255 
240,0.9508206599713075,234.9669997964787 
250,0.918820931157979,850.5820559417401 
260,0.9328199265006111,1678.3796313984656 
270,1.148095123708865,2103.1068185648264 
280,2.9101593235425036,1586.3162383593474 
290,2.8739017210144957,1560.9967925120498 
300,3.01597748447205,2287.3893122128693 
310,0,1549.4099691955244 
320,0,11.019824136008953 
330,0,11.497961538461542 
340,0,0 
350,0,0 
