time,page 
0,1.5 
10,3 
20,1.8 
30,3.2 
40,6.3 
50,6.2 
60,11.4 
70,15.5 
80,13.6 
90,14.5 
100,25.7 
110,33 
120,36.8 
130,50.1 
140,57.1 
150,77.2 
160,99.9 
170,109.6 
180,164.7 
190,205.4 
200,210.2 
210,311.1 
220,408.1 
230,443.4 
240,521.9 
250,639.6 
260,644.1 
270,789.9 
280,1515 
290,1581.1 
300,1019.8 
310,940.5 
320,190.4 
330,2.6 
340,0 
350,0 
