time,page 
0,1303.102 
10,1303.102 
20,1303.102 
30,1096.288 
40,1096.288 
50,1096.288 
60,1096.288 
70,1096.288 
80,1096.288 
90,1096.288 
100,1096.288 
110,1096.288 
120,1096.288 
130,1.875 
140,1.571 
150,1.481 
160,1.481 
170,1.481 
180,1.474 
190,1.474 
200,1.474 
210,1.459 
220,1.351 
230,1.351 
240,1.351 
250,1.327 
260,1.327 
270,1.327 
280,1.301 
290,1.297 
300,1.297 
310,1.297 
320,1.297 
323,1.297 
