time,session 
0,1627.0514999999998 
10,5113.951111111111 
20,6420.2682 
30,2191.976428571428 
40,6868.313500000001 
50,9336.450642857144 
60,8975.004758620687 
70,8397.257767441864 
80,10200.985730769233 
90,9545.132083333336 
100,8743.82022222222 
110,8875.92051315789 
120,9065.149984848482 
130,10642.765637168137 
140,5726.214431137723 
150,5422.996077220073 
160,6569.757119760472 
170,5147.642379421222 
180,3315.7363281553435 
190,3608.689175572518 
200,2687.3416010186784 
210,1944.9343528319384 
220,1725.9882556016605 
230,1270.2068740031934 
240,1087.8406550048571 
250,526.8643196254075 
260,1031.9086469615518 
270,415.4603410085205 
280,366.4863644707322 
290,497.0533015873019 
300,1319.9045240726132 
310,24421.57137647058 
320,25627.012638297874 
323,0 
