time,connect,request 
0,3.710920236275633,110.59984339410248 
10,0.04585096754147943,1438.9737568089904 
20,0.3515250480051173,1648.3912473570167 
30,0.9376992151973991,340.56667311902385 
40,0.07841849192979423,1725.8553184993316 
50,0.3428771240870732,2372.5048440646765 
60,0.9828608988045521,2469.5849613076775 
70,0.33285885622300915,3201.7851818064887 
80,0.21091917261487453,2638.685091258152 
90,1.0049990785011382,2904.70167315352 
100,0.7277647881965543,1843.6691581388504 
110,0.7927769607072133,2516.7964256379933 
120,1.2407915974253758,2281.2550129372908 
130,0.42768440060369617,2398.110888190495 
140,0.4565401649692102,7444.0123010755415 
150,1.2374064008417123,8926.563681701162 
160,0.39670340276434807,10681.689463703926 
170,0.5741477325014347,9848.15616360655 
180,1.234322296716438,8524.11838384949 
190,0.6384506229538714,8749.71071104665 
200,0.4994908744436251,7814.842500591801 
210,0.7667138614514539,6768.179354035626 
220,0.5475930928316648,6404.033826768602 
230,0.5645922602866702,5424.223020160111 
240,0.45320938666182814,5158.899874018898 
250,0.40538045459519934,3620.3524092250323 
260,0.519100259254582,4839.648806039452 
270,0.5674155978478145,3767.2603191343287 
280,0.3450480294110565,3075.842073997419 
290,0.4172855702476787,3273.5424789673903 
300,0.3700869077336469,5486.911846821646 
310,0,3544.55812270546 
320,0,2386.427973644182 
323,0,0 
