time,502,200,500 
130,0.2,1.8,9.3 
140,10.2,1,5.4 
150,18.2,1.2,5.9 
160,24.4,1.6,7.6 
170,24.8,1,5.7 
180,44.2,1.2,5.6 
190,56.2,1.5,8.2 
200,52.5,1,5.3 
210,99.6,1.4,7.1 
220,112.4,1.5,6.6 
230,113.1,1.2,5.5 
240,190.4,1.3,7.7 
250,243.3,1,3.6 
260,234.4,1.2,6.6 
270,412.8,1.4,6.6 
280,488.2,1,5.8 
290,493,1.7,7.8 
300,138.6,1.1,6.6 
310,0,1.4,7.2 
320,0,1.2,3.4 
323,0,0,0 
