time,cpu@tsung_controller@ip-172-31-36-20 
0,5.7881261001760285 
10,0.949050949050949 
20,0.5505505505505506 
30,0.5497251374312844 
40,0.3003003003003003 
50,0.3003003003003003 
60,0.3003003003003003 
70,0.3003003003003003 
80,0.3003003003003003 
90,0.3003003003003003 
100,0.3003003003003003 
110,0.3003003003003003 
120,0.3003003003003003 
130,0.3003003003003003 
140,0.3003003003003003 
150,0.3003003003003003 
160,0.3003003003003003 
170,0.3003003003003003 
180,0.3003003003003003 
190,0.3003003003003003 
200,0.3003003003003003 
210,0.3003003003003003 
220,0.3003003003003003 
230,0.3003003003003003 
