time,users_count,finish_users_count 
0,0.8,0 
10,1.2,0.9 
20,0.9,1.4 
30,1.3,0.8 
40,1.4,1.5 
50,2.4,1.6 
60,2.1,1.9 
70,4.9,1.8 
80,4.3,4.4 
90,5.4,5.4 
100,8.5,1.5 
110,9.1,1 
120,10.9,3.4 
130,15,12.2 
140,14.6,15.1 
150,24.7,16.8 
160,35.3,30 
170,30.2,32.6 
180,49.9,34.5 
190,62.6,51.5 
200,60.4,66.3 
210,27.3,57.8 
220,0,14.9 
230,0,15.9 
