time,users,connected 
0,8,8 
10,11,11 
20,6,6 
30,11,8 
40,10,9 
50,18,17 
60,20,20 
70,51,51 
80,50,51 
90,50,45 
100,120,117 
110,201,200 
120,276,274 
130,304,302 
140,299,300 
150,378,376 
160,431,438 
170,407,407 
180,561,555 
190,672,671 
200,613,612 
210,308,310 
220,159,160 
230,0,0 
