time,connect,request 
0,9.137620135154174,81.94488014750458 
10,1.176056696833391,87.4631727601718 
20,0.24464658308932896,76.50923254030076 
30,0.2729470461463177,68.53694527435484 
40,0.5270027832884281,94.36680750420635 
50,0.16540643860066498,166.2996914736708 
60,1.6698776196065417,100.84431552120193 
70,0.45942925315064814,549.6960927434052 
80,0.7993905240832238,503.3111778206509 
90,0.2227461992516276,437.3741810031221 
100,0.16310506507748473,719.3326399577232 
110,0.43299260494346525,544.6891196099491 
120,1.5148432467960258,3058.7396457924706 
130,0.16665725640436993,3202.9938538988313 
140,0.6906268941759698,2690.9967252293586 
150,0.45631428608201086,2559.8215736951734 
160,0.7095799224107421,1731.2009758041365 
170,0.3621988352867218,2118.626997150436 
180,1.0776490905082403,1790.897727586923 
190,0.4976374208470267,1426.4663656970217 
200,0.6190322752145804,1596.5396476903602 
210,0.3094664154044673,1573.673899519231 
220,0,3302.2022534919893 
230,0,1304.9910444779953 
