time,page 
0,8.249 
10,8.249 
20,8.245 
30,7.562 
40,7.562 
50,7.562 
60,7.562 
70,7.562 
80,7.562 
90,7.562 
100,7.562 
110,7.562 
120,7.562 
130,0.622 
140,0.614 
150,0.613 
160,0.613 
170,0.606 
180,0.603 
190,0.602 
200,0.602 
210,0.602 
220,0.602 
230,0.602 
240,0.602 
247,0.602 
