time,502,200,302 
130,111,1506,979 
140,610,1645,1090 
150,1384,1857,1236 
160,2398,2103,1376 
170,3414,2342,1533 
180,5176,2573,1686 
190,7483,2816,1833 
200,9662,3042,1976 
210,14019,3249,2116 
220,18655,3536,2284 
230,23204,3786,2443 
240,24223,4019,2596 
247,24223,4263,2751 
