time,502,200,302 
130,11.1,19.4,11.4 
140,49.9,13.9,11.1 
150,77.4,21.2,14.6 
160,101.4,24.6,14 
170,101.6,23.9,15.7 
180,176.2,23.1,15.3 
190,230.7,24.3,14.7 
200,217.9,22.6,14.3 
210,435.7,20.7,14 
220,463.6,28.7,16.8 
230,454.9,25,15.9 
240,101.9,23.3,15.3 
247,0,24.4,15.5 
