time,connect,request 
0,0.6,2.4 
10,0.7,3.8 
20,1,5 
30,2.1,9.1 
40,1.9,10.9 
50,2.3,10 
60,1.5,7.7 
70,3.2,15.4 
80,4.2,19.8 
90,7.5,30.6 
100,7.7,34.9 
110,7.1,35.9 
120,12.6,32.2 
130,15.7,41.9 
140,16.1,74.9 
150,28.6,113.2 
160,33.7,140 
170,32.6,141.2 
180,56,214.6 
190,65.4,269.7 
200,62.7,254.8 
210,121.7,470.4 
220,122.1,509.1 
230,122.8,495.8 
240,16,140.5 
247,0,39.9 
