time,load@tsung_controller@ip-172-31-52-155 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0703125 
170,0.0703125 
180,0.2109375 
190,0.328125 
200,0.4296875 
210,0.4296875 
220,0.4296875 
230,0.4296875 
240,0.4296875 
247,0.4296875 
