time,connect,request 
0,1.197,8.249 
10,1.188,8.249 
20,1.109,8.245 
30,1.109,7.562 
40,1.109,7.562 
50,1.109,7.562 
60,1.108,7.562 
70,1.108,7.562 
80,1.108,7.562 
90,0.978,7.562 
100,0.978,7.562 
110,0.978,7.562 
120,0.954,7.562 
130,0.94,0.622 
140,0.911,0.614 
150,0.911,0.613 
160,0.911,0.613 
170,0.911,0.606 
180,0.9,0.603 
190,0.9,0.602 
200,0.894,0.602 
210,0.89,0.602 
220,0.881,0.602 
230,0.881,0.602 
240,0.881,0.602 
247,0.881,0.602 
