time,page 
0,2.4 
10,4 
20,3.8 
30,2.7 
40,9.9 
50,9.9 
60,11.9 
70,19.8 
80,12 
90,18.6 
100,33.2 
110,31.1 
120,48.2 
130,63.8 
140,59.6 
150,100 
160,124.2 
170,124.4 
180,158.7 
190,174.4 
200,224.8 
210,330.7 
220,428.9 
230,424.3 
240,280.4 
244,42.5 
