time,users_count,finish_users_count 
0,0.7,0.5 
10,1.1,1 
20,0.8,1 
30,0.8,0.7 
40,2.8,2.4 
50,2.3,2.4 
60,3.4,2.8 
70,4.5,5.1 
80,3.1,3.1 
90,5.1,4.2 
100,8.6,8.1 
110,7.9,8 
120,13.6,11.6 
130,15.5,15.7 
140,14.6,14.6 
150,27.8,23.5 
160,29.8,31.2 
170,31.5,31.3 
180,51,28.3 
190,62.7,31.8 
200,61.4,53.9 
210,107.3,88.4 
220,122.6,122.5 
230,124.3,123.2 
240,37.3,115.6 
244,0,9.6 
